paper:19127292	paper:17363749
paper:3537009	paper:6363437
paper:15610327	paper:10097897
paper:1422588	paper:3134969
paper:19017769	paper:14693724
paper:19672314	paper:18372903
paper:19065993	paper:17509069
paper:8108432	paper:3403714
paper:19060128	paper:16461552
paper:1873263	paper:2326003
paper:2571382	paper:2869807
paper:18535187	paper:12765945
paper:18272826	paper:9198043
paper:17544042	paper:14578226
paper:18633115	paper:9121817
paper:15784141	paper:14730381
paper:15720714	paper:8352278
paper:18636668	paper:15731364
paper:14730479	paper:9988276
paper:8064245	paper:3264405
paper:8426122	paper:1346821
paper:16503991	paper:12351448
paper:14685093	paper:11334402
paper:8514849	paper:2403659
paper:19890430	paper:16960160
paper:2263632	paper:224862
paper:17433304	paper:9452481
paper:6320806	paper:6297403
paper:19087327	paper:17962235
paper:18598350	paper:17665514
paper:1556180	paper:1697648
paper:18078018	paper:15200348
paper:11484155	paper:8314020
paper:16907917	paper:15972866
paper:19816555	paper:15004560
paper:18436707	paper:8530440
paper:11598829	paper:8817351
paper:17090674	paper:15972866
paper:2929818	paper:6618018
paper:1370298	paper:2988099
paper:1361492	paper:1727742
paper:9892615	paper:8168644
paper:17444424	paper:14578243
paper:19340895	paper:14647049
paper:2547480	paper:3816968
paper:18984778	paper:17510700
paper:8401950	paper:1858864
paper:1465438	paper:2068089
paper:17668636	paper:8981961
paper:17267595	paper:14747288
paper:19245711	paper:18539916
paper:18219764	paper:9506190
paper:15781936	paper:12488963
paper:9732337	paper:1424127
paper:17468352	paper:15220202
paper:19114721	paper:18022276
paper:18398138	paper:10894169
paper:3134969	paper:3816968
paper:7430401	paper:976808
paper:9691098	paper:3894418
paper:17173720	paper:11151288
paper:19210701	paper:17286868
paper:17207966	paper:8920894
paper:1398757	paper:6202817
paper:8317480	paper:2901399
paper:8446602	paper:3275717
paper:11119472	paper:9224812
paper:1469084	paper:3017902
paper:14673094	paper:11884430
paper:17519305	paper:15325833
paper:11792835	paper:10605017
paper:19327134	paper:11565518
paper:11598829	paper:8733139
paper:8016140	paper:2541440
paper:9828782	paper:3549762
paper:7668902	paper:6738599
paper:18467627	paper:12849678
paper:17130504	paper:8168638
paper:2409808	paper:7026724
paper:10490436	paper:8485957
paper:18806806	paper:15784954
paper:19500397	paper:15890428
paper:16443789	paper:9551285
paper:8958211	paper:8174848
paper:8080048	paper:2449974
paper:18793419	paper:11668341
paper:15918915	paper:10469372
paper:19436665	paper:17517853
paper:8550838	paper:1469103
paper:17766054	paper:10331418
paper:18078023	paper:16306801
paper:11141871	paper:10342344
paper:8443481	paper:1884887
paper:16842486	paper:8730225
paper:7726162	paper:8072544
paper:2161429	paper:6320806
paper:15997237	paper:9032113
paper:8200974	paper:2979605
paper:3081112	paper:989665
paper:7615815	paper:2258000
paper:9713006	paper:6738599
paper:18769499	paper:10589696
paper:17584937	paper:16810343
paper:18493227	paper:15738451
paper:19479186	paper:9166672
paper:17714746	paper:16698671
paper:9075814	paper:2060716
paper:19210028	paper:14595538
paper:19075291	paper:15314696
paper:3051674	paper:6384269
paper:16895275	paper:11942998
paper:8529129	paper:1936625
paper:1448404	paper:3126860
paper:1504744	paper:1646363
paper:16192452	paper:11874936
paper:3888193	paper:7461297
paper:12930356	paper:10470079
paper:16995860	paper:11874944
paper:7964456	paper:3525284
paper:15467826	paper:15184501
paper:10323602	paper:1600834
paper:17425627	paper:12843147
paper:12598392	paper:9642659
paper:17210729	paper:12193715
paper:1677834	paper:6236119
paper:17697384	paper:14683737
paper:7964474	paper:3011574
paper:8958211	paper:2998911
paper:1634622	paper:2226113
paper:18596543	paper:12638730
paper:17662714	paper:8923476
paper:19516902	paper:17463246
paper:18809627	paper:9802734
paper:18650368	paper:17928988
paper:17548847	paper:15161797
paper:18562637	paper:14638916
paper:18443202	paper:17293876
paper:2901925	paper:2987920
paper:16192452	paper:11272181
paper:11160133	paper:8056042
paper:18628565	paper:17259497
paper:18445251	paper:17273962
paper:16551748	paper:205725
paper:1810603	paper:2543815
paper:15931309	paper:11329231
paper:8040341	paper:3134969
paper:8392181	paper:1556176
paper:19479186	paper:17351150
paper:18633107	paper:1736105
paper:8428390	paper:1899431
paper:18047254	paper:15277155
paper:18487480	paper:11781357
paper:18411384	paper:16842477
paper:12084737	paper:1390526
paper:8870570	paper:2198151
paper:19448982	paper:12540637
paper:12626748	paper:10642598
paper:1739347	paper:2387037
paper:10952644	paper:8269796
paper:2217193	paper:2642432
paper:18664617	paper:15502927
paper:18547236	paper:15616802
paper:18984741	paper:17554260
paper:10378067	paper:7623902
paper:8719804	paper:8012723
paper:11546824	paper:10793009
paper:10490436	paper:3493184
paper:15665180	paper:8306590
paper:11285306	paper:8757636
paper:8447318	paper:2659430
paper:18996116	paper:2511765
paper:18366806	paper:9988276
paper:17969365	paper:14746579
paper:19167831	paper:14595538
paper:18620046	paper:12031597
paper:16869959	paper:10973253
paper:2708528	paper:6338503
paper:9649179	paper:7532600
paper:19226709	paper:7629407
paper:9466581	paper:9288575
paper:12847137	paper:8551245
paper:18650372	paper:17003308
paper:12941712	paper:12502656
paper:10233747	paper:9379064
paper:19046200	paper:16306554
paper:18078023	paper:11790216
paper:19194567	paper:16567829
paper:8343736	paper:7151657
paper:15985177	paper:8573755
paper:8298799	paper:1697380
paper:15886700	paper:1639955
paper:17306021	paper:14578241
paper:17100770	paper:3792666
paper:1467844	paper:3134969
paper:8601643	paper:3395278
paper:19114173	paper:12788992
paper:1606723	paper:2902268
paper:18669807	paper:16186262
paper:7902572	paper:1869820
paper:17223273	paper:12618126
paper:1469084	paper:1832743
paper:9350817	paper:3561950
paper:19027368	paper:9627764
paper:3856383	paper:7053038
paper:2495112	paper:6642089
paper:8254023	paper:2187391
paper:19327134	paper:8596493
paper:19114173	paper:8799698
paper:19210701	paper:12643338
paper:1458144	paper:1310913
paper:18277383	paper:17303788
paper:8900244	paper:3260201
paper:17971557	paper:11189829
paper:8855646	paper:2318100
paper:18366806	paper:17463246
paper:11119472	paper:1991829
paper:18768036	paper:14655273
paper:16585115	paper:10938048
paper:10491414	paper:3056758
paper:11574431	paper:8366922
paper:7893584	paper:8147960
paper:10491408	paper:2121571
paper:2984941	paper:6210590
paper:12414951	paper:2998300
paper:7490118	paper:1409709
paper:18044107	paper:11315821
paper:18498634	paper:12540638
paper:18178393	paper:10677521
paper:18417562	paper:12815107
paper:16177159	paper:15096438
paper:14527045	paper:10807384
paper:19900993	paper:15677794
paper:17415544	paper:15343384
paper:10233208	paper:1347259
paper:18320053	paper:11574396
paper:3342015	paper:2937307
paper:1458144	paper:1927891
paper:18694484	paper:15677776
paper:8851514	paper:1905225
paper:18296490	paper:9032105
paper:11189829	paper:9223388
paper:6742110	paper:6162695
paper:17261860	paper:9742977
paper:12876160	paper:10802501
paper:17786204	paper:17460697
paper:17554260	paper:12663480
paper:18358785	paper:8227346
paper:15239916	paper:11832527
paper:19125195	paper:12829658
paper:16551748	paper:9679667
paper:1304577	paper:1727730
paper:19635160	paper:17848652
paper:19436665	paper:15386821
paper:11067779	paper:1485944
paper:17671651	paper:8866565
paper:18559659	paper:17947651
paper:16110329	paper:11574403
paper:12819007	paper:2588935
paper:17535961	paper:6341128
paper:8735622	paper:1909198
paper:11091269	paper:8920894
paper:19011169	paper:12925730
paper:11891618	paper:11018080
paper:19900993	paper:10359389
paper:15671192	paper:9842951
paper:18376420	paper:15386808
paper:17591957	paper:10679090
paper:19194567	paper:12824208
paper:8101862	paper:2449974
paper:18272638	paper:16332295
paper:18559877	paper:11006253
paper:18443364	paper:9734395
paper:17306374	paper:12217892
paper:12717005	paper:6373827
paper:15467829	paper:10025399
paper:18439618	paper:10470079
paper:18552604	paper:16398910
paper:17207966	paper:12444168
paper:3496416	paper:6408345
paper:16909454	paper:10334323
paper:12525697	paper:8551245
paper:7580637	paper:8147960
paper:17884968	paper:15292342
paper:19654878	paper:8833910
paper:19436668	paper:17381500
paper:19033397	paper:18711367
paper:18346991	paper:3899825
paper:1904287	paper:3971842
paper:8735642	paper:3596063
paper:9327747	paper:3056764
paper:17570255	paper:10868943
paper:12830569	paper:10398549
paper:15498046	paper:9167107
paper:14678267	paper:9223318
paper:17286868	paper:16249538
paper:7812610	paper:1657263
paper:3856383	paper:6979813
paper:9933450	paper:8894785
paper:1592439	paper:3530850
paper:9421470	paper:3428496
paper:2300572	paper:2494458
paper:10848492	paper:7813807
paper:7769140	paper:1623929
paper:11742441	paper:8782826
paper:18957505	paper:18292465
paper:19455305	paper:18004301
paper:17925030	paper:17156424
paper:12818905	paper:11289463
paper:10337011	paper:8397713
paper:10545531	paper:9166680
paper:19337532	paper:16034881
paper:16344294	paper:15045685
paper:19956093	paper:16186404
paper:18337374	paper:2142224
paper:1711209	paper:2620783
paper:3917783	paper:453913
paper:11050183	paper:1899431
paper:10580857	paper:6450274
paper:1826646	paper:2252528
paper:12876166	paper:1644246
paper:15931309	paper:11421562
paper:2629640	paper:6340413
paper:8550841	paper:8287643
paper:18655717	paper:17579206
paper:19475776	paper:19073651
paper:19956106	paper:15776395
paper:18628566	paper:8317453
paper:10490522	paper:7698508
paper:19244565	paper:8366922
paper:11891618	paper:9988276
paper:19140227	paper:12959935
paper:11781353	paper:7962558
paper:18071583	paper:15616798
paper:15841215	paper:9112023
paper:7619052	paper:8446612
paper:18809627	paper:9742976
paper:8637860	paper:7533734
paper:9202063	paper:2708528
paper:19465233	paper:18539917
paper:18762382	paper:16249433
paper:19056611	paper:17434869
paper:15655244	paper:9702435
paper:9100223	paper:8666144
paper:1946445	paper:2201499
paper:18292465	paper:15161785
paper:19436665	paper:15955382
paper:18664617	paper:16027122
paper:10952644	paper:1513095
paper:12133154	paper:11912801
paper:19509199	paper:12766099
paper:17668636	paper:1499854
paper:11303130	paper:1858159
paper:16519819	paper:11799396
paper:17561601	paper:7989475
paper:15013978	paper:8733139
paper:15078896	paper:11781358
paper:16354680	paper:7623903
paper:18426840	paper:15738451
paper:9062360	paper:9162605
paper:15994875	paper:10843190
paper:18420489	paper:15078896
paper:19364331	paper:18502304
paper:12456547	paper:9669725
paper:10696112	paper:9605628
paper:18806780	paper:11724424
paper:18764943	paper:17148754
paper:11546824	paper:11246891
paper:8615808	paper:1322850
paper:17955068	paper:9742976
paper:7683875	paper:3528867
paper:1776893	paper:2491424
paper:10388983	paper:7958539
paper:18503498	paper:17015542
paper:17682657	paper:14640895
paper:16768546	paper:11303130
paper:9593777	paper:8894490
paper:18564175	paper:12406165
paper:15147648	paper:11832527
paper:18560894	paper:11914043
paper:15852039	paper:7530314
paper:15931309	paper:7589820
paper:19858481	paper:11815468
paper:18200825	paper:17463246
paper:7877988	paper:8093606
paper:2523954	paper:2966437
paper:11006768	paper:10190643
paper:12082183	paper:1697648
paper:17244154	paper:11309160
paper:1671006	paper:2891459
paper:7558161	paper:1899431
paper:7862678	paper:1877373
paper:17349009	paper:16493087
paper:10090898	paper:7657027
paper:14975076	paper:11032783
paper:18314421	paper:14610263
paper:18566338	paper:15277431
paper:18006584	paper:15831467
paper:18776148	paper:17130568
paper:18825272	paper:8477877
paper:16544364	paper:3523247
paper:16301745	paper:11713466
paper:9221759	paper:8132775
paper:17435648	paper:14693983
paper:19228405	paper:16936215
paper:18511765	paper:15113816
paper:11286636	paper:7813807
paper:11023815	paper:2010050
paper:18650369	paper:17192330
paper:10727441	paper:7961797
paper:19151107	paper:3234634
paper:19480671	paper:12502654
paper:8787686	paper:7622000
paper:7888929	paper:2589303
paper:7621582	paper:1473617
paper:15006122	paper:11382654
paper:1909198	paper:2790373
paper:18820210	paper:14519706
paper:18474939	paper:17333105
paper:7989590	paper:6368585
paper:18716002	paper:7895158
paper:19036853	paper:16443791
paper:19030205	paper:7797090
paper:19046214	paper:9518395
paper:18985156	paper:18324385
paper:18276664	paper:17003303
paper:17722663	paper:16732007
paper:8690781	paper:2333960
paper:19143816	paper:16354107
paper:2409808	paper:6345994
paper:17326333	paper:15628811
paper:19056835	paper:15626551
paper:12560454	paper:7789622
paper:16354107	paper:9719467
paper:15383437	paper:1520003
paper:18832086	paper:15979893
paper:19725958	paper:16978381
paper:159313	paper:150797
paper:7834210	paper:3134969
paper:11815493	paper:7758387
paper:19183315	paper:17536067
paper:5650365	paper:6032977
paper:18028036	paper:11095432
paper:17319471	paper:11897280
paper:16672053	paper:8593944
paper:17987108	paper:8866565
paper:19389826	paper:18372903
paper:15776395	paper:15220214
paper:10966967	paper:9212309
paper:15059244	paper:3490623
paper:19114721	paper:16628253
paper:1672065	paper:6978807
paper:17659061	paper:16449302
paper:17425627	paper:12472787
paper:7937925	paper:2542156
paper:6391388	paper:6404620
paper:18461161	paper:17463248
paper:2189891	paper:3894118
paper:1902501	paper:3525284
paper:15537844	paper:12660333
paper:11136233	paper:9839108
paper:9784493	paper:9495343
paper:16847277	paper:11978678
paper:16173326	paper:7851075
paper:19151107	paper:7888929
paper:18832292	paper:16260435
paper:16877540	paper:11641236
paper:18078023	paper:12574175
paper:15640422	paper:9673301
paper:19959591	paper:18378631
paper:18427128	paper:15662001
paper:15932520	paper:10199761
paper:19389826	paper:15266047
paper:19082192	paper:18513544
paper:19106241	paper:16620266
paper:8478620	paper:2348836
paper:17983440	paper:16102573
paper:9472678	paper:7769140
paper:8513574	paper:1516768
paper:1932936	paper:3054559
paper:18835928	paper:10562307
paper:12547767	paper:11557574
paper:18628530	paper:18053320
paper:18924636	paper:11694856
paper:17034640	paper:14675484
paper:9767450	paper:8664448
paper:9159148	paper:8612552
paper:17956579	paper:1521722
paper:18393965	paper:6393353
paper:18414392	paper:15946965
paper:15738451	paper:12502656
paper:18482488	paper:14693977
paper:19725958	paper:8985654
paper:18245568	paper:10831184
paper:19587243	paper:3002890
paper:17594390	paper:11334404
paper:2504376	paper:3111583
paper:18708447	paper:17485018
paper:7646474	paper:1493594
paper:19056609	paper:10845877
paper:19096518	paper:17679132
paper:18552236	paper:16280642
paper:8617870	paper:1517369
paper:18556343	paper:17353295
paper:15852039	paper:11518692
paper:18489578	paper:12031597
paper:8675629	paper:2121778
paper:8774154	paper:8070070
paper:11255900	paper:2964330
paper:17374136	paper:10072490
paper:11106373	paper:8232539
paper:9221759	paper:9221759
paper:19052261	paper:15240344
paper:8215268	paper:219345
paper:10521293	paper:881709
paper:1991829	paper:3945267
paper:8869192	paper:2853250
paper:19017774	paper:15333470
paper:18053255	paper:17443539
paper:11032783	paper:10090898
paper:18200800	paper:15000767
paper:16864906	paper:15140063
paper:18973206	paper:9243148
paper:18776148	paper:10725774
paper:11032783	paper:367641
paper:9068300	paper:6680482
paper:15517149	paper:10491414
paper:15545992	paper:10973253
paper:3290257	paper:2884159
paper:8807066	paper:2475585
paper:11546824	paper:10793405
paper:7567975	paper:7789624
paper:19454403	paper:12488964
paper:10779485	paper:9647636
paper:7573053	paper:7773291
paper:8551245	paper:2295694
paper:8012723	paper:8012717
paper:9770521	paper:7907110
paper:18628530	paper:12843147
paper:16503991	paper:9243098
paper:2189896	paper:2885918
paper:18200811	paper:17026493
paper:16087865	paper:14586501
paper:7580637	paper:3122980
paper:9764597	paper:1828734
paper:9435258	paper:7971976
paper:18776148	paper:11194235
paper:10594693	paper:1688592
paper:9466985	paper:8288046
paper:8958219	paper:1473611
paper:18540046	paper:12200073
paper:11509426	paper:10784230
paper:3607357	paper:6139381
paper:16796700	paper:12766121
paper:16109069	paper:2217170
paper:19165345	paper:15386214
paper:18605991	paper:17167471
paper:3316278	paper:2857945
paper:10937502	paper:2404715
paper:17927832	paper:10868824
paper:8401939	paper:7001927
paper:18078520	paper:10829091
paper:17623014	paper:15701818
paper:18227068	paper:17476357
paper:1409662	paper:3309680
paper:15937548	paper:11289059
paper:15383791	paper:3275895
paper:16423130	paper:11556298
paper:18004301	paper:11590120
paper:8675652	paper:8063042
paper:10594551	paper:8574952
paper:19273250	paper:18504548
paper:15665180	paper:3523245
paper:17714746	paper:7682740
paper:18556337	paper:15004560
paper:12531877	paper:10470079
paper:18503498	paper:15920000
paper:17319106	paper:10547211
paper:18566337	paper:11051287
paper:18292467	paper:16260347
paper:7545875	paper:2651002
paper:18694484	paper:16776751
paper:18483616	paper:12234175
paper:19125195	paper:14730381
paper:10430939	paper:7761837
paper:4077975	paper:6352727
paper:15184500	paper:8976193
paper:18755353	paper:15547649
paper:10468619	paper:3898868
paper:19017948	paper:9058834
paper:17679132	paper:10199430
paper:2265492	paper:3891476
paper:18535187	paper:10905483
paper:12967931	paper:9559887
paper:20011163	paper:9222649
paper:18535187	paper:3292322
paper:8298799	paper:7049342
paper:14616779	paper:11872661
paper:2901099	paper:6324215
paper:1658791	paper:3079605
paper:18809629	paper:1951827
paper:11462311	paper:10229289
paper:19795399	paper:11357482
paper:2236044	paper:3302721
paper:18544792	paper:12444862
paper:10646024	paper:7264787
paper:10708445	paper:9275207
paper:15209606	paper:11565517
paper:19073651	paper:18160120
paper:8823297	paper:8232539
paper:11791216	paper:10535461
paper:1834379	paper:6220083
paper:18820210	paper:10923632
paper:10848492	paper:8650584
paper:18436707	paper:15565284
paper:18458145	paper:9742977
paper:17135629	paper:10480769
paper:16864906	paper:7981575
paper:7034534	paper:429493
paper:17349010	paper:15684037
paper:10837382	paper:9709745
paper:9290403	paper:1423958
paper:1781827	paper:6392533
paper:7333950	paper:490043
paper:3101866	paper:1247351
paper:14616779	paper:8425668
paper:16254324	paper:219345
paper:16682967	paper:1511805
paper:1810603	paper:6139381
paper:17334651	paper:14747278
paper:18045485	paper:11724419
paper:16896942	paper:12187484
paper:8755935	paper:8447318
paper:15158110	paper:12197981
paper:9177227	paper:9032096
paper:7726162	paper:2659430
paper:19360107	paper:12441216
paper:17459076	paper:10371569
paper:16385653	paper:12722028
paper:1946445	paper:2700903
paper:18477807	paper:15771578
paper:16339897	paper:11890708
paper:2296596	paper:110982
paper:16215165	paper:7856988
paper:7909987	paper:7439541
paper:9739059	paper:8496610
paper:18706099	paper:16936217
paper:17186387	paper:15013476
paper:1933705	paper:6370760
paper:8080048	paper:3890104
paper:19228405	paper:17226113
paper:18270681	paper:16435105
paper:17020601	paper:14706054
paper:19033589	paper:17463248
paper:18567926	paper:11522695
paper:9202063	paper:7967355
paper:11086023	paper:10485707
paper:7650494	paper:8436836
paper:15998471	paper:14687894
paper:17991456	paper:1387036
paper:8486775	paper:2670643
paper:7646474	paper:1590376
paper:8878419	paper:7769135
paper:17955068	paper:16627381
paper:16177159	paper:6623246
paper:9391115	paper:8765018
paper:10433489	paper:3140677
paper:11375456	paper:1914815
paper:8080048	paper:2405400
paper:18483403	paper:11740157
paper:11791216	paper:8640221
paper:18297259	paper:15161759
paper:11522610	paper:8733583
paper:18660851	paper:10521293
paper:9094680	paper:8627262
paper:1530573	paper:2949134
paper:11507694	paper:9662410
paper:18521688	paper:14980748
paper:17991775	paper:11145667
paper:8016086	paper:8446602
paper:15579429	paper:7911033
paper:8090784	paper:2657323
paper:16371630	paper:2869996
paper:17517066	paper:16025252
paper:7567975	paper:8013746
paper:18469241	paper:17135629
paper:16030142	paper:11013303
paper:16542366	paper:9389426
paper:12727927	paper:9036994
paper:8200983	paper:8446612
paper:9751766	paper:7971976
paper:18562629	paper:7988484
paper:18561505	paper:7794582
paper:10937011	paper:2021139
paper:19706161	paper:16356109
paper:19027368	paper:15747389
paper:18691434	paper:7895955
paper:18599519	paper:14988310
paper:12080164	paper:11556298
paper:19479186	paper:15485479
paper:18832649	paper:16890492
paper:10952644	paper:10480525
paper:7515187	paper:2964908
paper:10594551	paper:7578849
paper:19065992	paper:12028374
paper:18720542	paper:12296450
paper:8516335	paper:1968298
paper:19479186	paper:9217892
paper:19015530	paper:17020808
paper:7034532	paper:670405
paper:2263632	paper:6197336
paper:18809627	paper:11755507
paper:1541672	paper:2142039
paper:11781358	paper:11145720
paper:2295694	paper:3462303
paper:19301686	paper:12907465
paper:18486765	paper:6334991
paper:2219869	paper:6624895
paper:18669809	paper:16467317
paper:9114036	paper:8551245
paper:17178005	paper:16472049
paper:18647951	paper:16699517
paper:17671651	paper:17463248
paper:19956093	paper:18372903
paper:14514648	paper:11484155
paper:16089501	paper:12808457
paper:19203392	paper:9742977
paper:18372903	paper:17668382
paper:16284649	paper:10426379
paper:18779574	paper:17192462
paper:18557792	paper:11832527
paper:15473902	paper:2498611
paper:16274479	paper:15607533
paper:1613467	paper:6530055
paper:3134983	paper:6242771
paper:19449020	paper:2649325
paper:10938049	paper:7589820
paper:12529398	paper:3965456
paper:19475778	paper:1773691
paper:17416796	paper:15331525
paper:3554759	paper:3082444
paper:12967942	paper:12217892
paper:19108012	paper:15220018
paper:18492789	paper:9217870
paper:11488769	paper:9538975
paper:3411516	paper:913975
paper:11792835	paper:8212162
paper:7350194	paper:873074
paper:16753056	paper:16046319
paper:17394557	paper:15983207
paper:18841263	paper:11466099
paper:19119414	paper:18305142
paper:1356097	paper:3904771
paper:10683375	paper:7686860
paper:16344294	paper:8971083
paper:18294380	paper:16809877
paper:18422727	paper:17024692
paper:19046214	paper:12037148
paper:18716002	paper:10476932
paper:15958169	paper:7698502
paper:3632094	paper:6377892
paper:19370339	paper:14598868
paper:9362527	paper:1902501
paper:8200983	paper:2237405
paper:17559889	paper:12107756
paper:19287497	paper:1787825
paper:18795103	paper:9389420
paper:16716235	paper:9702425
paper:19179216	paper:18373186
paper:19140227	paper:11201732
paper:2189896	paper:3585250
paper:18928555	paper:17428318
paper:8894182	paper:7049672
paper:19949652	paper:11845220
paper:19479186	paper:16259491
paper:18769687	paper:17163361
paper:3585250	paper:3968427
paper:7691886	paper:3898862
paper:18417562	paper:17103489
paper:19143811	paper:10488743
paper:9370897	paper:7711537
paper:8145050	paper:2643662
paper:2249069	paper:3344018
paper:18314421	paper:2612759
paper:19576321	paper:18308004
paper:12925730	paper:8577709
paper:18498634	paper:17293876
paper:17286757	paper:10819239
paper:10845962	paper:9197212
paper:18270681	paper:11793024
paper:8083355	paper:7691886
paper:19545435	paper:15834271
paper:18957505	paper:17244786
paper:11737058	paper:7616803
paper:8775937	paper:1976101
paper:19301686	paper:16801565
paper:8900244	paper:7573053
paper:2117948	paper:6423045
paper:11507694	paper:7773292
paper:7931087	paper:8352278
paper:12486269	paper:10599761
paper:9892615	paper:9430232
paper:7558135	paper:2523954
paper:18728082	paper:16043741
paper:10675357	paper:1556176
paper:15931309	paper:9559489
paper:16109069	paper:1591322
paper:3192734	paper:6435733
paper:19488997	paper:1920051
paper:16089501	paper:9166672
paper:18984741	paper:14616779
paper:12591951	paper:6094129
paper:6177717	paper:348540
paper:18509500	paper:8781764
paper:18689692	paper:14615542
paper:19317897	paper:12373045
paper:18436707	paper:16731860
paper:1313726	paper:2387254
paper:16215165	paper:10875321
paper:12060768	paper:11473025
paper:8570667	paper:6362005
paper:19005641	paper:18251005
paper:19033409	paper:16443791
paper:18729180	paper:16887440
paper:17761996	paper:15006123
paper:18587560	paper:17093944
paper:18701453	paper:11473632
paper:18694977	paper:3360218
paper:18694971	paper:8477878
paper:15467837	paper:11713466
paper:18461161	paper:17463246
paper:10468619	paper:8141280
paper:3292589	paper:3995073
paper:17201925	paper:12441403
paper:12542586	paper:9786807
paper:17583177	paper:12409940
paper:18981158	paper:8163049
paper:9202063	paper:1438315
paper:8787686	paper:1511806
paper:18493227	paper:17237299
paper:1729686	paper:2507922
paper:19056762	paper:14669159
paper:16647327	paper:11333990
paper:14530378	paper:10190896
paper:15647337	paper:11565519
paper:12153522	paper:10923632
paper:9022080	paper:1899431
paper:2451505	paper:3987975
paper:18483566	paper:9593759
paper:19387106	paper:10599761
paper:18596953	paper:9405900
paper:3531381	paper:6823559
paper:9520453	paper:7981758
paper:1849772	paper:2503412
paper:8012717	paper:2547480
paper:18509207	paper:8366922
paper:1433085	paper:3523242
paper:12967942	paper:7988303
paper:8095192	paper:2562156
paper:18436707	paper:9519733
paper:18728230	paper:9485543
paper:9239416	paper:8420811
paper:8173426	paper:2502462
paper:19038792	paper:14693715
paper:1328294	paper:5968539
paper:8325989	paper:1971659
paper:18182453	paper:1357346
paper:1467844	paper:6094794
paper:12020338	paper:9562345
paper:7706456	paper:2354749
paper:19688040	paper:15734849
paper:7657822	paper:8326004
paper:1469084	paper:3871432
paper:17641740	paper:12020338
paper:11067779	paper:8782826
paper:15969768	paper:2621411
paper:11032784	paper:1545870
paper:19436648	paper:15855571
paper:16855264	paper:16046308
paper:15161630	paper:8769952
paper:8735622	paper:8174839
paper:18769484	paper:14707887
paper:2173763	paper:2981751
paper:18078023	paper:14693980
paper:3904728	paper:6126184
paper:10540156	paper:1499477
paper:17722663	paper:15855556
paper:11737058	paper:9041325
paper:7769140	paper:8278351
paper:14702112	paper:7160533
paper:7672674	paper:8288950
paper:18782903	paper:17326710
paper:17224056	paper:9732337
paper:9713006	paper:1860008
paper:19010456	paper:10992154
paper:18654634	paper:16682971
paper:18272638	paper:7872581
paper:19143814	paper:9042932
paper:19183462	paper:15890071
paper:10501653	paper:7972005
paper:11457879	paper:2199283
paper:19017769	paper:17327428
paper:17060767	paper:12409659
paper:12507898	paper:9433426
paper:19013621	paper:16879496
paper:9710443	paper:8070611
paper:1918382	paper:3054559
paper:1909198	paper:3816968
paper:19742300	paper:18227479
paper:9410902	paper:8808683
paper:2307932	paper:3079605
paper:18339973	paper:12766104
paper:17572700	paper:11157681
paper:18199798	paper:8806248
paper:3512604	paper:6360766
paper:12805564	paper:8376593
paper:1899428	paper:2105341
paper:18694484	paper:17697063
paper:16412042	paper:8976172
paper:7512724	paper:1323143
paper:18509209	paper:9732339
paper:8381473	paper:2702915
paper:17389701	paper:4033421
paper:9371645	paper:208156
paper:7044630	paper:77059
paper:18590522	paper:17293876
paper:18555826	paper:6116343
paper:16367807	paper:11253114
paper:18385139	paper:16410358
paper:16960798	paper:11598829
paper:1606723	paper:2134205
paper:15905321	paper:10388989
paper:10699054	paper:9530623
paper:19010456	paper:12488363
paper:18200815	paper:10426379
paper:19055834	paper:17031610
paper:10807676	paper:9672120
paper:10807676	paper:8899822
paper:16966600	paper:1139259
paper:8775937	paper:3240835
paper:17989340	paper:16306347
paper:17578587	paper:9562351
paper:7989591	paper:8062604
paper:18583384	paper:1667503
paper:18620046	paper:16306359
paper:18026927	paper:16565400
paper:7580548	paper:8174848
paper:18319304	paper:15630048
paper:8637860	paper:8207221
paper:7860747	paper:2533502
paper:18191055	paper:12502657
paper:7532678	paper:2205920
paper:8735622	paper:6596485
paper:18622276	paper:17005949
paper:17672906	paper:16464206
paper:8675680	paper:3403714
paper:3156147	paper:6353425
paper:18235050	paper:16045370
paper:8408615	paper:1955501
paper:14687274	paper:2026125
paper:15868776	paper:11768011
paper:15467822	paper:12944593
paper:1832597	paper:3525284
paper:18363276	paper:12556541
paper:19317376	paper:18252916
paper:18675592	paper:16034144
paper:17517665	paper:10861053
paper:19697080	paper:10580437
paper:19366950	paper:12836867
paper:8774154	paper:6480821
paper:1448404	paper:6690964
paper:19038792	paper:12451003
paper:17448130	paper:8892716
paper:17598085	paper:11815271
paper:7668902	paper:2522373
paper:19403464	paper:17316094
paper:12721094	paper:8107516
paper:9326333	paper:8416266
paper:19568428	paper:17848652
paper:1465437	paper:1349989
paper:3290380	paper:3522324
paper:11159708	paper:9867077
paper:16834874	paper:14507788
paper:12507913	paper:1603033
paper:9062360	paper:8879346
paper:18561513	paper:17407651
paper:15078896	paper:8232539
paper:8611873	paper:8359108
paper:8636427	paper:1657670
paper:17292026	paper:10766678
paper:19054720	paper:2307095
paper:8016086	paper:8401590
paper:16247001	paper:14623908
paper:18694971	paper:16703329
paper:17428318	paper:12188054
paper:18653708	paper:11027619
paper:18439284	paper:15860245
paper:17554399	paper:16565307
paper:7964456	paper:8227346
paper:15613333	paper:11145720
paper:15931309	paper:11336617
paper:18801706	paper:10933399
